,Problem,Step,Skill,Opportunity,Predicted Error Rate (Original),Student_ID,Success,Calculated Opportunity,Success_opportunity,Fail_opportunity
218,TROGS,(TROG-AREA QUESTION2),ALT:TRIANGLE-AREA,2,0.1776,4,1,2,2,0
219,TROGS,(SCRAP-METAL-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,3,0.1795,4,1,3,3,0
220,TROGS,(TROG-HEIGHT QUESTION3),ALT:TRIANGLE-SIDE,3,0.3277,4,1,3,1,2
221,TROGS,(TROG-AREA QUESTION3),ALT:TRIANGLE-AREA,3,0.1715,4,1,3,3,0
222,TROGS,(SQUARE-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,4,0.0544,4,1,4,4,0
223,TROGS,(SCRAP-METAL-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,4,0.1795,4,1,4,4,0
224,WATERING_VEGGIES,(WATERED-AREA QUESTION1),ALT:CIRCLE-AREA,11,0.1088,4,1,11,8,3
225,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),ALT:PARALLELOGRAM-AREA,5,0.0539,4,1,5,5,0
226,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,5,0.1795,4,1,5,5,0
227,POGS,(SCRAP-METAL-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,6,0.1795,4,0,6,5,1
228,POGS,(SCRAP-METAL-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,7,0.1795,4,1,7,6,1
229,POGS,(SCRAP-METAL-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,8,0.1795,4,1,8,7,1
230,DOG_ON_A_ROPE,(AREA QUESTION1),ALT:CIRCLE-AREA,1,0.551,5,0,1,0,1
231,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,1,0.4584,5,1,1,1,0
232,LAWN_SPRINKLER,(AREA QUESTION1),ALT:CIRCLE-AREA,2,0.5251,5,1,2,1,1
233,LAWN_SPRINKLER_2,(WATERED-LAWN-AREA QUESTION1),ALT:CIRCLE-AREA,3,0.4991,5,1,3,2,1
234,LAWN_SPRINKLER_2,(TOTAL-LAWN-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,1,0.1743,5,0,1,0,1
235,LAWN_SPRINKLER_2,(UNWATERED-LAWN-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,1,0.4369,5,1,1,1,0
236,LAWN_SPRINKLER,(AREA QUESTION1),ALT:CIRCLE-AREA,4,0.4731,5,1,4,3,1
237,TROGS,(TROG-HEIGHT QUESTION1),ALT:TRIANGLE-SIDE,1,0.6508,5,0,1,0,1
238,TROGS,(TROG-AREA QUESTION1),ALT:TRIANGLE-AREA,1,0.4441,5,1,1,1,0
239,TROGS,(SQUARE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,2,0.1728,5,1,2,1,1
240,TROGS,(SCRAP-METAL-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,2,0.4369,5,0,2,1,1
241,TROGS,(SQUARE-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,3,0.1712,5,1,3,2,1
242,TROGS,(TROG-HEIGHT QUESTION2),ALT:TRIANGLE-SIDE,2,0.6423,5,0,2,0,2
243,TROGS,(TROG-AREA QUESTION2),ALT:TRIANGLE-AREA,2,0.4337,5,0,2,1,1
244,TROGS,(SCRAP-METAL-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,3,0.4369,5,1,3,2,1
245,TROGS,(SQUARE-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,4,0.1696,5,1,4,3,1
246,TROGS,(TROG-HEIGHT QUESTION3),ALT:TRIANGLE-SIDE,3,0.6336,5,1,3,1,2
247,TROGS,(TROG-AREA QUESTION3),ALT:TRIANGLE-AREA,3,0.4234,5,1,3,2,1
248,TROGS,(SCRAP-METAL-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,4,0.4369,5,0,4,2,2
249,WATERING_VEGGIES,(WATERED-AREA QUESTION1),ALT:CIRCLE-AREA,5,0.4472,5,0,5,3,2
250,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),ALT:PARALLELOGRAM-AREA,5,0.1681,5,0,5,3,2
251,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,5,0.4369,5,0,5,2,3
252,POGS,(POG-AREA QUESTION1),ALT:CIRCLE-AREA,6,0.4216,5,0,6,3,3
253,POGS,(SQUARE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,6,0.1665,5,1,6,4,2
254,POGS,(SCRAP-METAL-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,6,0.4369,5,0,6,2,4
255,POGS,(POG-AREA QUESTION2),ALT:CIRCLE-AREA,7,0.3964,5,1,7,4,3
256,POGS,(SQUARE-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,7,0.165,5,1,7,5,2
257,POGS,(SCRAP-METAL-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,7,0.4369,5,1,7,3,4
258,POGS,(POG-AREA QUESTION3),ALT:CIRCLE-AREA,8,0.3718,5,1,8,5,3
259,POGS,(SQUARE-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,8,0.1635,5,1,8,6,2
260,POGS,(SCRAP-METAL-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,8,0.4369,5,0,8,3,5
261,COVERING_POOL,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,1,0.4875,6,0,1,0,1
262,COVERING_POOL,(DIAMETER QUESTION1),ALT:CIRCLE-DIAMETER,1,0.4229,6,0,1,0,1
263,CIRCLE_DIAMETER,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,2,0.4761,6,0,2,0,2
264,CIRCLE_DIAMETER,(AREA QUESTION1),ALT:CIRCLE-AREA,1,0.445,6,1,1,1,0
265,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,1,0.3561,6,1,1,1,0
266,CIRCLE_AREA,(RADIUS QUESTION3),ALT:CIRCLE-RADIUS,3,0.4647,6,0,3,0,3
267,CIRCLE_AREA,(DIAMETER QUESTION3),ALT:CIRCLE-DIAMETER,2,0.405,6,0,2,0,2
268,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),ALT:CIRCLE-CIRCUMFERENCE,2,0.3396,6,1,2,2,0
269,CIRCLE_CIRCUMFERENCE,(DIAMETER QUESTION4),ALT:CIRCLE-DIAMETER,3,0.3874,6,0,3,0,3
270,CIRCLE_CIRCUMFERENCE,(RADIUS QUESTION4),ALT:CIRCLE-RADIUS,4,0.4533,6,1,4,1,3
271,CIRCLE_CIRCUMFERENCE,(AREA QUESTION4),ALT:CIRCLE-AREA,2,0.4194,6,1,2,2,0
272,CIRCLE_O,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,5,0.442,6,1,5,2,3
273,CIRCLE_O,(AREA QUESTION1),ALT:CIRCLE-AREA,3,0.3943,6,1,3,3,0
274,CIRCLE_O,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,3,0.3235,6,0,3,2,1
275,CIRCLE_O,(DIAMETER QUESTION2),ALT:CIRCLE-DIAMETER,4,0.3701,6,1,4,1,3
276,CIRCLE_O,(AREA QUESTION2),ALT:CIRCLE-AREA,4,0.3697,6,0,4,3,1
277,CIRCLE_O,(CIRCUMFERENCE QUESTION2),ALT:CIRCLE-CIRCUMFERENCE,4,0.3078,6,1,4,3,1
278,CIRCLE_O,(RADIUS QUESTION3),ALT:CIRCLE-RADIUS,6,0.4308,6,1,6,3,3
279,CIRCLE_O,(DIAMETER QUESTION3),ALT:CIRCLE-DIAMETER,5,0.3532,6,1,5,2,3
280,CIRCLE_O,(CIRCUMFERENCE QUESTION3),ALT:CIRCLE-CIRCUMFERENCE,5,0.2925,6,1,5,4,1
281,CIRCLE_O,(RADIUS QUESTION4),ALT:CIRCLE-RADIUS,7,0.4196,6,0,7,3,4
282,CIRCLE_O,(DIAMETER QUESTION4),ALT:CIRCLE-DIAMETER,6,0.3366,6,0,6,2,4
283,CIRCLE_O,(AREA QUESTION4),ALT:CIRCLE-AREA,5,0.3457,6,1,5,4,1
284,COVERING_POOL,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,8,0.4085,6,1,8,4,4
285,COVERING_POOL,(DIAMETER QUESTION1),ALT:CIRCLE-DIAMETER,7,0.3203,6,1,7,3,4
286,CIRCLE_DIAMETER,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,9,0.3975,6,1,9,5,4
287,CIRCLE_DIAMETER,(AREA QUESTION1),ALT:CIRCLE-AREA,6,0.3226,6,1,6,5,1
288,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,6,0.2777,6,1,6,5,1
289,TROGS,(TROG-HEIGHT QUESTION1),ALT:TRIANGLE-SIDE,1,0.549,6,0,1,0,1
290,TROGS,(TROG-AREA QUESTION1),ALT:TRIANGLE-AREA,1,0.3429,6,1,1,1,0
291,TROGS,(SQUARE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,1,0.1212,6,1,1,1,0
292,TROGS,(SCRAP-METAL-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,1,0.3364,6,1,1,1,0
293,TROGS,(TROG-HEIGHT QUESTION2),ALT:TRIANGLE-SIDE,2,0.5398,6,0,2,0,2
294,TROGS,(TROG-AREA QUESTION2),ALT:TRIANGLE-AREA,2,0.3335,6,1,2,2,0
295,TROGS,(SQUARE-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,2,0.12,6,0,2,1,1
296,TROGS,(SCRAP-METAL-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,2,0.3364,6,1,2,2,0
297,TROGS,(TROG-HEIGHT QUESTION3),ALT:TRIANGLE-SIDE,3,0.5305,6,1,3,1,2
298,TROGS,(TROG-AREA QUESTION3),ALT:TRIANGLE-AREA,3,0.3242,6,0,3,2,1
299,TROGS,(SQUARE-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,3,0.1189,6,1,3,2,1
300,TROGS,(SCRAP-METAL-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,3,0.3364,6,1,3,3,0
301,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),ALT:PARALLELOGRAM-AREA,4,0.1177,6,1,4,3,1
302,WATERING_VEGGIES,(WATERED-AREA QUESTION1),ALT:CIRCLE-AREA,7,0.3002,6,0,7,5,2
303,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,4,0.3364,6,0,4,3,1
304,POGS,(POG-AREA QUESTION1),ALT:CIRCLE-AREA,8,0.2788,6,1,8,6,2
305,POGS,(SQUARE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,5,0.1166,6,1,5,4,1
306,POGS,(SCRAP-METAL-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,5,0.3364,6,0,5,3,2
307,POGS,(POG-AREA QUESTION2),ALT:CIRCLE-AREA,9,0.2583,6,1,9,7,2
308,POGS,(SQUARE-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,6,0.1155,6,1,6,5,1
309,POGS,(SCRAP-METAL-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,6,0.3364,6,0,6,3,3
310,POGS,(POG-AREA QUESTION3),ALT:CIRCLE-AREA,10,0.2389,6,1,10,8,2
311,POGS,(SQUARE-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,7,0.1143,6,1,7,6,1
312,POGS,(SCRAP-METAL-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,7,0.3364,6,1,7,4,3
313,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_O QUESTION1),ALT:CIRCLE-AREA,1,0.2539,7,1,1,1,0
314,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),ALT:CIRCLE-AREA,2,0.2347,7,0,2,1,1
315,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_S QUESTION1),ALT:CIRCLE-AREA,3,0.2165,7,1,3,2,1
316,TWO_CIRCLES_IN_CIRCLE,(SHADED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,1,0.1771,7,0,1,0,1
317,TWO_CIRCLES_IN_SQUARE,(CIRCLE-AREA QUESTION1),ALT:CIRCLE-AREA,4,0.1994,7,1,4,3,1
318,TWO_CIRCLES_IN_SQUARE,(SQUARE-BASE QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,1,0.2676,7,0,1,0,1
319,TWO_CIRCLES_IN_SQUARE,(SHADED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,2,0.1771,7,0,2,0,2
320,RECTANGLE_AREA,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,1,0.0553,7,1,1,1,0
321,PARALLELOGRAM_AREA,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,2,0.0547,7,1,2,2,0
322,POGS,(POG-AREA QUESTION1),ALT:CIRCLE-AREA,5,0.1832,7,1,5,4,1
323,POGS,(POG-AREA QUESTION2),ALT:CIRCLE-AREA,6,0.1682,7,1,6,5,1
324,POGS,(POG-AREA QUESTION3),ALT:CIRCLE-AREA,7,0.1541,7,1,7,6,1
325,POGS,(SQUARE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,3,0.0542,7,1,3,3,0
326,POGS,(SQUARE-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,4,0.0536,7,1,4,4,0
327,POGS,(SQUARE-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,5,0.0531,7,1,5,5,0
328,POGS,(SCRAP-METAL-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,3,0.1771,7,1,3,1,2
329,POGS,(SCRAP-METAL-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,4,0.1771,7,1,4,2,2
330,POGS,(SCRAP-METAL-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,5,0.1771,7,1,5,3,2
331,TRIANGLE_AREA,(AREA QUESTION1),ALT:TRIANGLE-AREA,1,0.1814,7,1,1,1,0
332,TRIANGLE_RECTANGLE,(BASE QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,2,0.246,7,1,2,1,1
333,TRIANGLE_RECTANGLE,(AREA QUESTION1),ALT:TRIANGLE-AREA,2,0.1752,7,0,2,1,1
334,DESIGNING_A_QUILT,(AREA QUESTION1),ALT:TRIANGLE-AREA,3,0.1692,7,1,3,2,1
335,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,3,0.2255,7,1,3,2,1
336,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,4,0.2063,7,1,4,3,1
337,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,5,0.1884,7,1,5,4,1
338,DESIGNING_A_QUILT,(AREA QUESTION2),ALT:TRIANGLE-AREA,4,0.1633,7,1,4,3,1
339,DESIGNING_A_QUILT,(AREA QUESTION3),ALT:TRIANGLE-AREA,5,0.1576,7,1,5,4,1
340,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,6,0.1717,7,1,6,5,1
341,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,7,0.1561,7,1,7,6,1
342,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,8,0.1418,7,1,8,7,1
343,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,9,0.1285,7,1,9,8,1
344,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,10,0.1163,7,1,10,9,1
345,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,11,0.1052,7,1,11,10,1
346,COVERING_POOL,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,1,0.2877,7,0,1,0,1
347,COVERING_POOL,(DIAMETER QUESTION1),ALT:CIRCLE-DIAMETER,1,0.2373,7,1,1,1,0
348,CIRCLE_DIAMETER,(RADIUS QUESTION1),ALT:CIRCLE-RADIUS,2,0.2784,7,1,2,1,1
349,CIRCLE_DIAMETER,(AREA QUESTION1),ALT:CIRCLE-AREA,8,0.141,7,1,8,7,1
350,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),ALT:CIRCLE-CIRCUMFERENCE,1,0.1901,7,1,1,1,0
351,RECTANGLE_ABCD,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,1,0.0525,8,1,1,1,0
352,RECTANGLE_ABCD,(HEIGHT QUESTION2),ALT:PARALLELOGRAM-SIDE,1,0.1241,8,1,1,1,0
353,RECTANGLE_ABCD,(BASE QUESTION3),ALT:PARALLELOGRAM-SIDE,2,0.0912,8,1,2,2,0
354,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,2,0.052,8,1,2,2,0
355,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,3,0.0514,8,1,3,3,0
356,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,1,0.1693,8,1,1,1,0
357,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,4,0.0509,8,1,4,4,0
358,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,5,0.0504,8,1,5,5,0
359,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,2,0.1693,8,1,2,2,0
360,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,6,0.0499,8,1,6,6,0
361,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,7,0.0493,8,0,7,6,1
362,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,3,0.1693,8,1,3,3,0
363,PARALLELOGRAM_ABDE,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,8,0.0488,8,1,8,7,1
364,PARALLELOGRAM_ABDE,(HEIGHT QUESTION2),ALT:PARALLELOGRAM-SIDE,3,0.0664,8,1,3,3,0
365,PARALLELOGRAM_ABDE,(BASE QUESTION3),ALT:PARALLELOGRAM-SIDE,4,0.048,8,1,4,4,0
366,SQUARE_ABCD,(AREA QUESTION1),ALT:PARALLELOGRAM-AREA,9,0.0483,8,1,9,8,1
367,SQUARE_ABCD,(HEIGHT QUESTION2),ALT:PARALLELOGRAM-SIDE,5,0.0345,8,1,5,5,0
368,SQUARE_ABCD,(BASE QUESTION3),ALT:PARALLELOGRAM-SIDE,6,0.0247,8,1,6,6,0
369,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,10,0.0478,8,1,10,9,1
370,PAINTING_THE_WALL,(WALL-AREA QUESTION1),ALT:PARALLELOGRAM-AREA,11,0.0473,8,1,11,10,1
371,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),ALT:COMPOSE-BY-ADDITION,4,0.1693,8,0,4,3,1
372,PAINTING_THE_WALL,(WALL-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,12,0.0468,8,1,12,11,1
373,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),ALT:PARALLELOGRAM-AREA,13,0.0463,8,1,13,12,1
374,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),ALT:COMPOSE-BY-ADDITION,5,0.1693,8,1,5,4,1
375,PAINTING_THE_WALL,(WALL-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,14,0.0458,8,1,14,13,1
376,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),ALT:PARALLELOGRAM-AREA,15,0.0454,8,1,15,14,1
377,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),ALT:COMPOSE-BY-ADDITION,6,0.1693,8,1,6,5,1
378,TRAPEZOID_ABCD,(AREA QUESTION1),ALT:TRAPEZOID-AREA,1,0.4901,8,0,1,0,1
379,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,1,0.4278,8,1,1,1,0
380,TRAPEZOID_ABCD,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,1,0.5003,8,1,1,1,0
381,TRAPEZOID_AREA,(AREA QUESTION1),ALT:TRAPEZOID-AREA,2,0.4053,8,1,2,1,1
382,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,2,0.4397,8,0,2,1,1
383,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,2,0.3719,8,0,2,1,1
384,TRAPEZOID_ABCD,(AREA QUESTION1),ALT:TRAPEZOID-AREA,3,0.3257,8,0,3,1,2
385,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,3,0.3192,8,1,3,2,1
386,TRAPEZOID_ABCD,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,3,0.3809,8,0,3,1,2
387,TRAPEZOID_AREA,(AREA QUESTION1),ALT:TRAPEZOID-AREA,4,0.2551,8,0,4,1,3
388,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,4,0.3254,8,1,4,2,2
389,TRAPEZOID_AREA,(AREA QUESTION1),ALT:TRAPEZOID-AREA,5,0.1954,8,1,5,2,3
390,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,5,0.2744,8,1,5,3,2
391,TRAPEZOID_ABCD,(AREA QUESTION1),ALT:TRAPEZOID-AREA,6,0.1469,8,1,6,3,3
392,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),ALT:TRAPEZOID-BASE,4,0.2707,8,1,4,3,1
393,TRAPEZOID_ABCD,(HEIGHT QUESTION3),ALT:TRAPEZOID-HEIGHT,6,0.2287,8,1,6,4,2
394,TRAPEZOID_AREA,(AREA QUESTION1),ALT:TRAPEZOID-AREA,7,0.1088,8,1,7,4,3
395,TRIANGLE_ABC,(AREA QUESTION1),ALT:TRIANGLE-AREA,1,0.1734,8,0,1,0,1
396,TRIANGLE_ABC,(HEIGHT QUESTION2),ALT:TRIANGLE-SIDE,1,0.3286,8,0,1,0,1
397,TRIANGLE_ABC,(BASE QUESTION3),ALT:TRIANGLE-SIDE,2,0.3204,8,1,2,1,1
398,TRIANGLE_TRIANGLE,(AREA QUESTION1),ALT:TRIANGLE-AREA,2,0.1675,8,1,2,1,1
399,PENTAGON,(AREA QUESTION1),ALT:PENTAGON-AREA,1,0.513,8,1,1,1,0
400,PENTAGON,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,1,0.4273,8,0,1,0,1
401,PENTAGON,(SIDE QUESTION3),ALT:PENTAGON-SIDE,2,0.3908,8,1,2,1,1
402,TRIANGLE_RECTANGLE,(BASE QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,1,0.2571,8,1,1,1,0
403,TRIANGLE_RECTANGLE,(AREA QUESTION1),ALT:TRIANGLE-AREA,3,0.1617,8,1,3,2,1
404,DESIGNING_A_QUILT,(AREA QUESTION1),ALT:TRIANGLE-AREA,4,0.156,8,1,4,3,1
405,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,2,0.236,8,1,2,2,0
406,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,3,0.2162,8,1,3,3,0
407,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),ALT:COMPOSE-BY-MULTIPLICATION,4,0.1976,8,1,4,4,0
408,DESIGNING_A_QUILT,(AREA QUESTION2),ALT:TRIANGLE-AREA,5,0.1505,8,1,5,4,1
409,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,5,0.1802,8,1,5,5,0
410,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,6,0.164,8,1,6,6,0
411,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),ALT:COMPOSE-BY-MULTIPLICATION,7,0.1491,8,1,7,7,0
412,DESIGNING_A_QUILT,(AREA QUESTION3),ALT:TRIANGLE-AREA,6,0.1452,8,1,6,5,1
413,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,8,0.1352,8,1,8,8,0
414,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,9,0.1225,8,1,9,9,0
415,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),ALT:COMPOSE-BY-MULTIPLICATION,10,0.1108,8,1,10,10,0
416,PENTAGON_ABCDE,(AREA QUESTION1),ALT:PENTAGON-AREA,2,0.4157,8,0,2,1,1
417,PENTAGON_ABCDE,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,3,0.3554,8,0,3,1,2
418,PENTAGON_ABCDE,(SIDE QUESTION3),ALT:PENTAGON-SIDE,4,0.3216,8,1,4,2,2
419,TRIANGLE_HEIGHT,(HEIGHT QUESTION2),ALT:TRIANGLE-SIDE,3,0.3123,8,1,3,2,1
420,TRIANGLE_BASE,(BASE QUESTION3),ALT:TRIANGLE-SIDE,4,0.3043,8,1,4,3,1
421,PENTAGON_ABCDE,(AREA QUESTION1),ALT:PENTAGON-AREA,3,0.3246,8,1,3,2,1
422,PENTAGON_ABCDE,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,5,0.2896,8,0,5,2,3
423,PENTAGON_ABCDE,(SIDE QUESTION3),ALT:PENTAGON-SIDE,6,0.2595,8,1,6,3,3
424,PENTAGON,(AREA QUESTION1),ALT:PENTAGON-AREA,4,0.2451,8,0,4,2,2
425,PENTAGON,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,7,0.2315,8,0,7,3,4
426,PENTAGON,(SIDE QUESTION3),ALT:PENTAGON-SIDE,8,0.2057,8,0,8,3,5
427,PENTAGON_ABCDE,(AREA QUESTION1),ALT:PENTAGON-AREA,5,0.1798,8,1,5,3,2
428,PENTAGON_ABCDE,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,9,0.1821,8,0,9,3,6
429,PENTAGON_ABCDE,(SIDE QUESTION3),ALT:PENTAGON-SIDE,10,0.1607,8,0,10,3,7
430,PENTAGON,(AREA QUESTION1),ALT:PENTAGON-AREA,6,0.129,8,1,6,4,2
431,PENTAGON,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,11,0.1414,8,0,11,3,8
432,PENTAGON,(SIDE QUESTION3),ALT:PENTAGON-SIDE,12,0.124,8,1,12,4,8
433,PENTAGON_ABCDE,(AREA QUESTION1),ALT:PENTAGON-AREA,7,0.0909,8,1,7,5,2
434,PENTAGON_ABCDE,(APOTHEM QUESTION2),ALT:PENTAGON-SIDE,13,0.1085,8,0,13,4,9
435,PENTAGON_ABCDE,(SIDE QUESTION3),ALT:PENTAGON-SIDE,14,0.0947,8,1,14,5,9
436,PENTAGON,(AREA QUESTION1),ALT:PENTAGON-AREA,8,0.0633,8,1,8,6,2
